"address","addressCity","addressState","addressStreet","addressZipcode","area","availabilityDate","baths","beds","brokerName","countryCurrency","hasAdditionalAttributions","id","isFeaturedListing","isHomeRec","isSaved","isUndisclosedAddress","isUserClaimingOwner","latLong/latitude","latLong/longitude","list","openHouseDescription","openHouseStartDate","price","shouldShowZestimateAsPrice","statusText","statusType","unformattedPrice","variableData/text","variableData/type","zpid"
"6843 W Molly Ln, Peoria, AZ 85383","Peoria","AZ","6843 W Molly Ln","85383","2125",,"3","3","DRH Properties Inc","$","true","345677616","false","false","false","false","false","33.72732","-112.20651","true","Open House - 11:00 AM - 4:00 PM","2024-05-30T11:00:00","$621,990","false","New construction","FOR_SALE","621990","Open: Thu. 11am-4pm","OPEN_HOUSE","345677616"
"6942 W Olive Ave LOT 51, Peoria, AZ 85345","Peoria","AZ","6942 W Olive Ave LOT 51","85345","980",,"1","2","West USA Realty","$","true","2083633141","false","false","false","false","false","33.569336","-112.208015","true","Open House - 11:00 AM - 2:00 PM","2024-05-30T11:00:00","$39,900","false","Home for sale","FOR_SALE","39900","Open: Thu. 11am-2pm","OPEN_HOUSE","2083633141"
"15 S 31st Ave, Phoenix, AZ 85009","Phoenix","AZ","15 S 31st Ave","85009","1887",,"2","2","Keller Williams Arizona Realty","$","true","7514792","false","false","false","false","false","33.446793","-112.12569","true","Open House - 1:00 - 3:00 PM","2024-06-02T13:00:00","$375,000","false","House for sale","FOR_SALE","375000","Open: Sun. 1-3pm","OPEN_HOUSE","7514792"
"2328 W Calle Marita, Phoenix, AZ 85085","Phoenix","AZ","2328 W Calle Marita","85085","2160",,"3","3","Keller Williams Realty Phoenix","$","true","67765925","false","false","false","false","false","33.772495","-112.10941","true","Open House - 10:00 AM - 2:00 PM","2024-06-01T10:00:00","$575,000","false","House for sale","FOR_SALE","575000","Open: Sat. 10am-2pm","OPEN_HOUSE","67765925"
"9762 E Covey Trl, Scottsdale, AZ 85262","Scottsdale","AZ","9762 E Covey Trl","85262","7805",,"6","5","Russ Lyon Sotheby's International Realty","$","true","81991690","false","false","false","false","false","33.840965","-111.86893","true","Open House - 2:00 - 5:00 PM","2024-05-30T14:00:00","$7,500,000","false","House for sale","FOR_SALE","7500000","Open: Thu. 2-5pm","OPEN_HOUSE","81991690"
"1425 E Desert Cove Ave UNIT 63, Phoenix, AZ 85020","Phoenix","AZ","1425 E Desert Cove Ave UNIT 63","85020","1592",,"2","2","HomeSmart","$","true","2057384727","false","false","false","false","false","33.58562","-112.050575","true","Open House - 10:00 AM - 1:00 PM","2024-06-01T10:00:00","$309,900","false","Townhouse for sale","FOR_SALE","309900","Open: Sat. 10am-1pm","OPEN_HOUSE","2057384727"
"26595 N 86th St, Scottsdale, AZ 85255","Scottsdale","AZ","26595 N 86th St","85255","3140",,"3","3","Keller Williams Arizona Realty","$","true","7983506","false","false","false","false","false","33.726414","-111.89459","true","Open House - 11:00 AM - 1:00 PM","2024-06-01T11:00:00","$1,097,000","false","House for sale","FOR_SALE","1097000","Open: Sat. 11am-1pm","OPEN_HOUSE","7983506"
"15303 E Rio Verde Dr, Scottsdale, AZ 85262","Scottsdale","AZ","15303 E Rio Verde Dr","85262","4604",,"4","5","Phoenix Property Group","$","true","50191851","false","false","false","false","false","33.740208","-111.750206","true","Open House - 1:00 - 3:30 PM","2024-06-01T13:00:00","$899,900","false","House for sale","FOR_SALE","899900","Open: Sat. 1-3:30pm","OPEN_HOUSE","50191851"
"5128 N 10th Way, Phoenix, AZ 85014","Phoenix","AZ","5128 N 10th Way","85014","3804",,"4","4","Walt Danley Local Luxury Christie's International Real Estate","$","true","316019151","false","false","false","false","false","33.511894","-112.0587","true","Open House - 1:00 - 3:00 PM","2024-05-31T13:00:00","$1,789,000","false","House for sale","FOR_SALE","1789000","Open: Fri. 1-3pm","OPEN_HOUSE","316019151"
"9130 N 115th Way, Scottsdale, AZ 85259","Scottsdale","AZ","9130 N 115th Way","85259","2241",,"2","3","RE/MAX Fine Properties","$","true","8053577","false","false","false","false","false","33.569103","-111.83105","true","Open House - 0:00 - 3:00 PM","2024-06-02T12:00:00","$899,000","false","House for sale","FOR_SALE","899000","Open: Sun. 12-3pm","OPEN_HOUSE","8053577"
"425 E Fillmore St, Tempe, AZ 85281","Tempe","AZ","425 E Fillmore St","85281","1339",,"2","3","My Home Group Real Estate","$","true","7570063","false","false","false","false","false","33.45455","-111.93202","true","Open House - 1:00 - 6:00 PM","2024-05-30T13:00:00","$595,000","false","House for sale","FOR_SALE","595000","Open: Thu. 1-6pm","OPEN_HOUSE","7570063"
"16036 N 11th Ave UNIT 1120, Phoenix, AZ 85023","Phoenix","AZ","16036 N 11th Ave UNIT 1120","85023","2270",,"3","4","Bellagio Real Estate","$","true","52427528","false","false","false","false","false","33.63049","-112.088684","true","Open House - 11:00 AM - 2:00 PM","2024-06-09T11:00:00","$518,900","false","House for sale","FOR_SALE","518900","Open: 6/9 11am-2pm","OPEN_HOUSE","52427528"
"7407 W Pioneer St, Phoenix, AZ 85043","Phoenix","AZ","7407 W Pioneer St","85043","1535",,"2","3","eXp Realty","$","true","59271984","false","false","false","false","false","33.418003","-112.219185","true","Open House - 11:00 AM - 2:00 PM","2024-06-02T11:00:00","$379,000","false","House for sale","FOR_SALE","379000","Open: Sun. 11am-2pm","OPEN_HOUSE","59271984"
"6765 W Molly Ln, Peoria, AZ 85383","Peoria","AZ","6765 W Molly Ln","85383","2051",,"3","3","DRH Properties Inc","$","true","347900421","false","false","false","false","false","33.727634","-112.20501","true","Open House - 11:00 AM - 4:00 PM","2024-05-30T11:00:00","$629,990","false","New construction","FOR_SALE","629990","Open: Thu. 11am-4pm","OPEN_HOUSE","347900421"
"6753 W Molly Ln, Peoria, AZ 85383","Peoria","AZ","6753 W Molly Ln","85383","1989",,"3","3","DRH Properties Inc","$","true","347898628","false","false","false","false","false","33.727634","-112.20468","true","Open House - 11:00 AM - 4:00 PM","2024-05-30T11:00:00","$599,990","false","New construction","FOR_SALE","599990","Open: M: 12:00 PM-6:00 ...","OPEN_HOUSE","347898628"
"3131 N Central Ave #4017, Phoenix, AZ 85012","Phoenix","AZ","3131 N Central Ave #4017","85012","822",,"2","1","The Agency","$","true","284848694","false","false","false","false","false","33.485123","-112.072426","true","Open House - 10:00 AM - 1:00 PM","2024-05-30T10:00:00","$420,000","false","New construction","FOR_SALE","420000","Open: Thu. 10am-1pm","OPEN_HOUSE","284848694"
"3131 N Central Ave #6017, Phoenix, AZ 85012","Phoenix","AZ","3131 N Central Ave #6017","85012","822",,"2","1","The Agency","$","true","284848436","false","false","false","false","false","33.485123","-112.072426","true","Open House - 10:00 AM - 1:00 PM","2024-05-30T10:00:00","$470,000","false","New construction","FOR_SALE","470000","Open: Thu. 10am-1pm","OPEN_HOUSE","284848436"
"3406 E Pyrenees Pass, Phoenix, AZ 85018","Phoenix","AZ","3406 E Pyrenees Pass","85018","2485",,"4","3","The Brokery","$","true","59268006","false","false","false","false","false","33.513416","-112.00808","true","Open House - 11:00 AM - 2:00 PM","2024-06-01T11:00:00","$1,250,000","false","House for sale","FOR_SALE","1250000","Open: Sat. 11am-2pm","OPEN_HOUSE","59268006"
"13617 E Sweetwater Ave, Scottsdale, AZ 85259","Scottsdale","AZ","13617 E Sweetwater Ave","85259","5088",,"6","5","Russ Lyon Sotheby's International Realty","$","true","8046029","false","false","false","false","false","33.604088","-111.787415","true","Open House - 0:00 - 3:00 PM","2024-06-01T12:00:00","$2,400,000","false","House for sale","FOR_SALE","2400000","Open: Sat. 12-3pm","OPEN_HOUSE","8046029"
"4831 E Annette Dr, Scottsdale, AZ 85254","Scottsdale","AZ","4831 E Annette Dr","85254","1670",,"2","2","Keller Williams Northeast Realty","$","true","8031417","false","false","false","false","false","33.65417","-111.97549","true","Open House - 0:00 - 1:00 PM","2024-05-30T12:00:00","$649,900","false","House for sale","FOR_SALE","649900","Open: Thu. 12-1pm","OPEN_HOUSE","8031417"
"10201 N 99th Ave #32A, Peoria, AZ 85345","Peoria","AZ","10201 N 99th Ave #32A","85345","980",,"2","2","West USA Realty","$","true","2065511388","false","false","false","false","false","33.578415","-112.27043","true","Open House - 10:00 AM - 2:00 PM","2024-06-01T10:00:00","$98,000","false","Home for sale","FOR_SALE","98000","Open: Sat. 10am-2pm","OPEN_HOUSE","2065511388"
"8991 N 81st St, Scottsdale, AZ 85258","Scottsdale","AZ","8991 N 81st St","85258","3523",,"4","4","Realty ONE Group","$","true","7867239","false","false","false","false","false","33.566994","-111.9041","true","Open House - 10:00 AM - 1:00 PM","2024-05-31T10:00:00","$2,500,000","false","New construction","FOR_SALE","2500000","Open: Fri. 10am-1pm","OPEN_HOUSE","7867239"
"2102 N 7th Ave, Phoenix, AZ 85007","Phoenix","AZ","2102 N 7th Ave","85007","2820",,"3","4","RE/MAX Fine Properties","$","true","7520682","false","false","false","false","false","33.47054","-112.08311","true","Open House - 11:00 AM - 1:00 PM","2024-06-01T11:00:00","$774,900","false","House for sale","FOR_SALE","774900","Open: Sat. 11am-1pm","OPEN_HOUSE","7520682"
"20636 N 103rd Ave, Peoria, AZ 85382","Peoria","AZ","20636 N 103rd Ave","85382","1344",,"2","2","Best Homes Real Estate","$","true","7884316","false","false","false","false","false","33.672012","-112.28284","true","Open House - 10:00 AM - 1:00 PM","2024-06-01T10:00:00","$359,000","false","House for sale","FOR_SALE","359000","Open: Sat. 10am-1pm","OPEN_HOUSE","7884316"
"30407 N 54th St, Cave Creek, AZ 85331","Cave Creek","AZ","30407 N 54th St","85331","3884",,"4","5","HomeSmart","$","true","109601998","false","false","false","false","false","33.761433","-111.96505","true","Open House - 11:00 AM - 2:00 PM","2024-06-01T11:00:00","$1,395,000","false","House for sale","FOR_SALE","1395000","Open: Sat. 11am-2pm","OPEN_HOUSE","109601998"
"11334 E Troon Vista Dr, Scottsdale, AZ 85255","Scottsdale","AZ","11334 E Troon Vista Dr","85255","4097",,"4","3","Keller Williams Arizona Realty","$","true","8040259","false","false","false","false","false","33.69948","-111.83636","true","Open House - 0:00 - 3:00 PM","2024-06-02T12:00:00","$2,275,000","false","House for sale","FOR_SALE","2275000","Showcase","SHOWCASE","8040259"
"6601 E Beverly Ln, Scottsdale, AZ 85254","Scottsdale","AZ","6601 E Beverly Ln","85254","3577",,"4","5","HomeSmart","$","true","8023680","false","false","false","false","false","33.633766","-111.93833","true","Open House - 11:00 AM - 2:00 PM","2024-06-02T11:00:00","$1,129,000","false","House for sale","FOR_SALE","1129000","Open: Sun. 11am-2pm","OPEN_HOUSE","8023680"
"5442 E Barwick Dr, Cave Creek, AZ 85331","Cave Creek","AZ","5442 E Barwick Dr","85331","3169",,"3","3","HomeSmart","$","true","95127630","false","false","false","false","false","33.757233","-111.96322","true","Open House - 0:05 - 3:00 PM","2024-06-01T12:05:00","$1,300,000","false","House for sale","FOR_SALE","1300000","Open: Sat. 12:05-3pm","OPEN_HOUSE","95127630"
"6502 N 25th Way, Phoenix, AZ 85016","Phoenix","AZ","6502 N 25th Way","85016","3315",,"3","3","Coldwell Banker Realty","$","true","7810061","false","false","false","false","false","33.532215","-112.02533","true","Open House - 11:00 AM - 2:00 PM","2024-06-01T11:00:00","$1,999,000","false","House for sale","FOR_SALE","1999000","Open: Sat. 11am-2pm","OPEN_HOUSE","7810061"
"9094 E Aster Dr, Scottsdale, AZ 85260","Scottsdale","AZ","9094 E Aster Dr","85260","1660",,"2","3","HomeSmart","$","true","8047890","false","false","false","false","false","33.604076","-111.88339","true","Open House - 4:00 - 6:00 PM","2024-05-31T16:00:00","$768,000","false","House for sale","FOR_SALE","768000","Open: Fri. 4-6pm","OPEN_HOUSE","8047890"
"8420 N 15th St, Phoenix, AZ 85020","Phoenix","AZ","8420 N 15th St","85020","3272",,"4","4","Coldwell Banker Realty","$","true","68958292","false","false","false","false","false","33.55935","-112.050415","true","Open House - 0:00 - 3:00 PM","2024-06-02T12:00:00","$1,199,000","false","House for sale","FOR_SALE","1199000","Open: Sun. 12-3pm","OPEN_HOUSE","68958292"
"12035 E Larkspur Dr, Scottsdale, AZ 85259","Scottsdale","AZ","12035 E Larkspur Dr","85259","5106",,"6","6","Realty Executives","$","true","8046324","false","false","false","false","false","33.600258","-111.8216","true","Open House - 11:00 AM - 2:00 PM","2024-06-01T11:00:00","$2,750,000","false","House for sale","FOR_SALE","2750000","Open: Sat. 11am-2pm","OPEN_HOUSE","8046324"
"6305 E Pinchot Ave, Scottsdale, AZ 85251","Scottsdale","AZ","6305 E Pinchot Ave","85251","1709",,"2","2","Keller Williams Arizona Realty","$","true","7567632","false","false","false","false","false","33.482216","-111.94451","true","Open House - 1:00 - 4:00 PM","2024-05-31T13:00:00","$640,000","false","Townhouse for sale","FOR_SALE","640000","Open: Fri. 1-4pm","OPEN_HOUSE","7567632"
"3028 E Coolidge St, Phoenix, AZ 85016","Phoenix","AZ","3028 E Coolidge St","85016","1392",,"2","3","eXp Realty","$","true","7803346","false","false","false","false","false","33.505474","-112.016174","true","Open House - 11:00 AM - 3:00 PM","2024-06-01T11:00:00","$900,000","false","House for sale","FOR_SALE","900000","Open: Sat. 11am-3pm","OPEN_HOUSE","7803346"
"8455 E Vista Dr, Scottsdale, AZ 85250","Scottsdale","AZ","8455 E Vista Dr","85250","1411",,"2","3","Real Broker","$","true","7849414","false","false","false","false","false","33.512787","-111.89821","true","Open House - 3:00 - 5:00 PM","2024-05-30T15:00:00","$719,000","false","House for sale","FOR_SALE","719000","Open: Thu. 3-5pm","OPEN_HOUSE","7849414"
"13296 W Ocupado Dr, Peoria, AZ 85383","Peoria","AZ","13296 W Ocupado Dr","85383","2249",,"3","4","Opendoor Brokerage, LLC","$","true","337537660","false","false","false","false","false","33.77721","-112.3444","true","Open House - 8:00 AM - 7:30 PM","2024-05-30T08:00:00","$619,000","false","House for sale","FOR_SALE","619000","Open: Thu. 8am-7:30pm","OPEN_HOUSE","337537660"
"19475 N Grayhawk Dr UNIT 1115, Scottsdale, AZ 85255","Scottsdale","AZ","19475 N Grayhawk Dr UNIT 1115","85255","1666",,"3","2","Real Broker","$","true","60981815","false","false","false","false","false","33.66479","-111.891685","true","Open House - 1:00 - 3:00 PM","2024-05-30T13:00:00","$735,000","false","Townhouse for sale","FOR_SALE","735000","Open: Thu. 1-3pm","OPEN_HOUSE","60981815"
"7629 N Via De Los Ninos, Scottsdale, AZ 85258","Scottsdale","AZ","7629 N Via De Los Ninos","85258","1944",,"2","3","LPT Realty, LLC","$","true","7878963","false","false","false","false","false","33.547832","-111.89881","true","Open House - 0:00 - 3:00 PM","2024-06-01T12:00:00","$1,349,900","false","House for sale","FOR_SALE","1349900","Open: Sat. 12-3pm","OPEN_HOUSE","7878963"
"9256 W Palmer Dr, Peoria, AZ 85345","Peoria","AZ","9256 W Palmer Dr","85345","1957",,"3","4","Opendoor Brokerage, LLC","$","true","7697304","false","false","false","false","false","33.570625","-112.25937","true","Open House - 8:00 AM - 7:30 PM","2024-05-30T08:00:00","$422,000","false","House for sale","FOR_SALE","422000","Open: Thu. 8am-7:30pm","OPEN_HOUSE","7697304"
"3131 N Central Ave #7014, Phoenix, AZ 85012","Phoenix","AZ","3131 N Central Ave #7014","85012","1125",,"2","2","The Agency","$","true","284928389","false","false","false","false","false","33.485123","-112.07267","true","Open House - 10:00 AM - 1:00 PM","2024-05-30T10:00:00","$637,900","false","Apartment for sale","FOR_SALE","637900","Open: Thu. 10am-1pm","OPEN_HOUSE","284928389"
"3131 N Central Ave #6016, Phoenix, AZ 85012","Phoenix","AZ","3131 N Central Ave #6016","85012","1125",,"2","2","The Agency","$","true","284848785","false","false","false","false","false","33.48512","-112.07254","true","Open House - 10:00 AM - 1:00 PM","2024-05-30T10:00:00","$595,900","false","New construction","FOR_SALE","595900","Open: Thu. 10am-1pm","OPEN_HOUSE","284848785"
"2431 E Fremont Rd, Phoenix, AZ 85042","Phoenix","AZ","2431 E Fremont Rd","85042","2548",,"3","5","Russ Lyon Sotheby's International Realty","$","true","52424335","false","false","false","false","false","33.380775","-112.028206","true","Open House - 11:00 AM - 2:00 PM","2024-06-01T11:00:00","$659,000","false","House for sale","FOR_SALE","659000","Open: Sat. 11am-2pm","OPEN_HOUSE","52424335"
"4909 E Cheyenne Dr, Phoenix, AZ 85044","Phoenix","AZ","4909 E Cheyenne Dr","85044","1754",,"2","3","Opendoor Brokerage, LLC","$","true","8148319","false","false","false","false","false","33.34539","-111.978035","true","Open House - 8:00 AM - 7:30 PM","2024-05-30T08:00:00","$413,000","false","Townhouse for sale","FOR_SALE","413000","Open: Thu. 8am-7:30pm","OPEN_HOUSE","8148319"
"9047 W Maui Ln, Peoria, AZ 85381","Peoria","AZ","9047 W Maui Ln","85381","2070",,"3","3","Realty ONE Group","$","true","8103117","false","false","false","false","false","33.621025","-112.25404","true","Open House - 3:00 - 6:00 PM","2024-05-30T15:00:00","$499,000","false","House for sale","FOR_SALE","499000","Open: Thu. 3-6pm","OPEN_HOUSE","8103117"
"19550 N Grayhawk Dr UNIT 1105, Scottsdale, AZ 85255","Scottsdale","AZ","19550 N Grayhawk Dr UNIT 1105","85255","1834",,"2","3","Real Broker","$","true","55267284","false","false","false","false","false","33.66209","-111.89565","true","Open House - 11:00 AM - 4:00 PM","2024-05-31T11:00:00","$1,225,000","false","Townhouse for sale","FOR_SALE","1225000","Open: Fri. 11am-4pm","OPEN_HOUSE","55267284"
"5948 E Corrine Dr, Scottsdale, AZ 85254","Scottsdale","AZ","5948 E Corrine Dr","85254","3280",,"3","5","Russ Lyon Sotheby's International Realty","$","true","7822253","false","false","false","false","false","33.602055","-111.95264","true","Open House - 11:00 AM - 3:00 PM","2024-06-01T11:00:00","$1,250,000","false","House for sale","FOR_SALE","1250000","Open: Sat. 11am-3pm","OPEN_HOUSE","7822253"
"6308 W Villa Linda Dr, Glendale, AZ 85310","Glendale","AZ","6308 W Villa Linda Dr","85310","1436",,"2","3","West USA Realty","$","true","52426478","false","false","false","false","false","33.71187","-112.19571","true","Open House - 11:00 AM - 3:00 PM","2024-06-01T11:00:00","$470,000","false","House for sale","FOR_SALE","470000","Open: Sat. 11am-3pm","OPEN_HOUSE","52426478"
"24461 N 77th St, Scottsdale, AZ 85255","Scottsdale","AZ","24461 N 77th St","85255","4087",,"4","4","Russ Lyon Sotheby's International Realty","$","true","7983242","false","false","false","false","false","33.708656","-111.91517","true","Open House - 9:00 - 11:00 AM","2024-06-01T09:00:00","$1,800,000","false","House for sale","FOR_SALE","1800000","Open: Sat. 9-11am","OPEN_HOUSE","7983242"
"8207 E Elm Dr, Scottsdale, AZ 85257","Scottsdale","AZ","8207 E Elm Dr","85257","2100",,"3","4","Realty ONE Group","$","true","7581759","false","false","false","false","false","33.466938","-111.90489","true","Open House - 0:00 - 3:00 PM","2024-06-02T12:00:00","$750,000","false","House for sale","FOR_SALE","750000","Open: Sun. 12-3pm","OPEN_HOUSE","7581759"
"5319 W Lydia Ln, Laveen, AZ 85339","Laveen","AZ","5319 W Lydia Ln","85339","2840",,"4","5","Opendoor Brokerage, LLC","$","true","284848763","false","false","false","false","false","33.386707","-112.17336","true","Open House - 8:00 AM - 7:30 PM","2024-05-30T08:00:00","$539,000","false","House for sale","FOR_SALE","539000","Open: Thu. 8am-7:30pm","OPEN_HOUSE","284848763"
"6963 W Aurora Dr, Glendale, AZ 85308","Glendale","AZ","6963 W Aurora Dr","85308","3953",,"5","6","HomeSmart","$","true","7887119","false","false","false","false","false","33.678257","-112.20885","true","Open House - 0:00 - 4:00 PM","2024-06-01T12:00:00","$1,100,000","false","House for sale","FOR_SALE","1100000","Open: Sat. 12-4pm","OPEN_HOUSE","7887119"
"1117 W Coronado Rd, Phoenix, AZ 85007","Phoenix","AZ","1117 W Coronado Rd","85007","3699",,"4","4","Brokers Hub Realty, LLC","$","true","95019362","false","false","false","false","false","33.46735","-112.08786","true","Open House - 11:00 AM - 2:00 PM","2024-06-01T11:00:00","$1,899,000","false","House for sale","FOR_SALE","1899000","Open: Sat. 11am-2pm","OPEN_HOUSE","95019362"
"1717 W Sharon Ave, Phoenix, AZ 85029","Phoenix","AZ","1717 W Sharon Ave","85029","1350",,"2","3","Opendoor Brokerage, LLC","$","true","7784121","false","false","false","false","false","33.609543","-112.09662","true","Open House - 8:00 AM - 7:30 PM","2024-05-30T08:00:00","$421,000","false","House for sale","FOR_SALE","421000","Open: Thu. 8am-7:30pm","OPEN_HOUSE","7784121"
"7777 Main Rd UNIT 163, Scottsdale, AZ 85251","Scottsdale","AZ","7777 Main Rd UNIT 163","85251","1130",,"2","2","ARRT of Real Estate","$","true","7574293","false","false","false","false","false","33.49276","-111.91389","true","Open House - 10:00 AM - 1:00 PM","2024-06-02T10:00:00","$459,000","false","Townhouse for sale","FOR_SALE","459000","Open: Sun. 10am-1pm","OPEN_HOUSE","7574293"
"18239 N 66th Pl, Phoenix, AZ 85054","Phoenix","AZ","18239 N 66th Pl","85054","2007",,"3","4","Coldwell Banker Realty","$","true","284852799","false","false","false","false","false","33.652363","-111.9374","true","Open House - 0:00 - 3:00 PM","2024-06-02T12:00:00","$840,000","false","House for sale","FOR_SALE","840000","Open: Sun. 12-3pm","OPEN_HOUSE","284852799"
"10043 E Dreyfus Ave, Scottsdale, AZ 85260","Scottsdale","AZ","10043 E Dreyfus Ave","85260","2041",,"2","3","eXp Realty","$","true","8047508","false","false","false","false","false","33.604515","-111.864235","true","Open House - 11:00 AM - 2:00 PM","2024-06-02T11:00:00","$856,000","false","House for sale","FOR_SALE","856000","Open: Sun. 11am-2pm","OPEN_HOUSE","8047508"
"3158 E Wahalla Ln, Phoenix, AZ 85050","Phoenix","AZ","3158 E Wahalla Ln","85050","1639",,"2","3","My Home Group Real Estate","$","true","7994221","false","false","false","false","false","33.668476","-112.01415","true","Open House - 10:00 AM - 1:00 PM","2024-06-01T10:00:00","$525,000","false","House for sale","FOR_SALE","525000","Showcase","SHOWCASE","7994221"
"7325 E Gallego Ln, Scottsdale, AZ 85255","Scottsdale","AZ","7325 E Gallego Ln","85255","2463",,"3","4","Keller Williams Arizona Realty","$","true","7986675","false","false","false","false","false","33.681698","-111.92264","true","Open House - 11:00 AM - 2:00 PM","2024-06-02T11:00:00","$1,075,000","false","House for sale","FOR_SALE","1075000","Open: Sun. 11am-2pm","OPEN_HOUSE","7986675"
"1111 E Missouri Ave UNIT 16, Phoenix, AZ 85014","Phoenix","AZ","1111 E Missouri Ave UNIT 16","85014","2088",,"3","3","Coldwell Banker Realty","$","true","284860773","false","false","false","false","false","33.515545","-112.05793","true","Open House - 11:00 AM - 2:00 PM","2024-06-01T11:00:00","$734,000","false","Townhouse for sale","FOR_SALE","734000","Open: Sat. 11am-2pm","OPEN_HOUSE","284860773"
"4939 E Palm Ln, Phoenix, AZ 85008","Phoenix","AZ","4939 E Palm Ln","85008","1883",,"2","3","Gary Call Real Estate","$","true","7561940","false","false","false","false","false","33.46866","-111.97428","true","Open House - 10:30 AM - 1:00 PM","2024-06-01T10:30:00","$530,000","false","House for sale","FOR_SALE","530000","Open: Sat. 10:30am-1pm","OPEN_HOUSE","7561940"
"3018 W Rapalo Rd, Phoenix, AZ 85086","Phoenix","AZ","3018 W Rapalo Rd","85086","3380",,"3","4","Hague Partners","$","true","55264865","false","false","false","false","false","33.810974","-112.12601","true","Open House - 0:00 - 2:00 PM","2024-06-01T12:00:00","$596,000","false","House for sale","FOR_SALE","596000","Open: Sat. 12-2pm","OPEN_HOUSE","55264865"
"19601 N 7th St UNIT 2101, Phoenix, AZ 85024","Phoenix","AZ","19601 N 7th St UNIT 2101","85024","856",,"1","1","Opendoor Brokerage, LLC","$","true","7997031","false","false","false","false","false","33.664753","-112.063255","true","Open House - 8:00 AM - 7:30 PM","2024-05-30T08:00:00","$227,000","false","Apartment for sale","FOR_SALE","227000","Open: Thu. 8am-7:30pm","OPEN_HOUSE","7997031"
